InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
573139,21367,MIRRORED WALL ART GENTS,1,27-10-11 17:29,0.75,14716,United Kingdom
549570,22960,JAM MAKING SET WITH JARS,1,10-04-11 15:19,4.25,17550,United Kingdom
565917,23112,PARISIENNE CURIO CABINET,1,07-09-11 16:15,14.96,,United Kingdom
548373,22423,REGENCY CAKESTAND 3 TIER,1,30-03-11 16:34,24.96,,United Kingdom
537141,22745,POPPY'S PLAYHOUSE BEDROOM,2,05-12-10 12:57,2.1,15570,United Kingdom
542107,82600,NO SINGING METAL SIGN,6,25-01-11 13:38,2.1,16222,United Kingdom
560772,21976,PACK OF 60 MUSHROOM CAKE CASES,1,20-07-11 16:12,1.25,,United Kingdom
578013,22204,MILK PAN BLUE POLKADOT,1,22-11-11 12:55,3.75,17360,United Kingdom
562129,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,03-08-11 9:09,2.95,13186,United Kingdom
568070,23324,RUSTIC STRAWBERRY JAMPOT LARGE,12,23-09-11 14:17,2.08,16128,United Kingdom
541103,21155,RED RETROSPOT PEG BAG,6,13-01-11 14:24,2.1,14215,United Kingdom
C570203,40001,WHITE BAMBOO RIBS LAMPSHADE,-3,07-10-11 16:49,0.64,15311,United Kingdom
562549,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,1,05-08-11 16:10,3.75,17092,United Kingdom
565434,23280,FOLDING BUTTERFLY MIRROR HOT PINK,5,04-09-11 13:35,0.83,12867,United Kingdom
581256,22725,ALARM CLOCK BAKELIKE CHOCOLATE,6,08-12-11 11:21,8.29,,United Kingdom
580389,23406,HOME SWEET HOME KEY HOLDER,2,04-12-11 10:35,6.25,12952,United Kingdom
580730,21813,GARLAND WITH STARS AND BELLS,6,05-12-11 17:28,3.29,,United Kingdom
575075,16169E,WRAP 50'S  CHRISTMAS,75,08-11-11 13:19,0.42,13975,United Kingdom
564716,23343,JUMBO BAG VINTAGE CHRISTMAS,3,28-08-11 11:02,2.08,14810,United Kingdom
556910,23078,ICE CREAM PEN LIP GLOSS,24,15-06-11 13:25,1.25,12748,United Kingdom
549129,22148,EASTER CRAFT 4 CHICKS,4,06-04-11 14:53,1.95,17042,United Kingdom
548971,22195,LARGE HEART MEASURING SPOONS,2,05-04-11 11:29,1.65,16919,United Kingdom
546394,22814,CARD PARTY GAMES,12,11-03-11 14:26,0.42,17164,United Kingdom
544913,21985,PACK OF 12 HEARTS DESIGN TISSUES,12,24-02-11 15:26,0.29,15543,United Kingdom
540856,22972,CHILDREN'S SPACEBOY MUG,12,12-01-11 10:16,1.65,16655,United Kingdom
580118,23393,HOME SWEET HOME CUSHION COVER,4,01-12-11 16:31,3.75,16011,United Kingdom
543470,21703,BAG 125g SWIRLY MARBLES,12,08-02-11 14:58,0.42,16951,United Kingdom
557123,20981,12 PENCILS TALL TUBE WOODLAND,1,16-06-11 17:56,0.85,15555,United Kingdom
559894,22400,MAGNETS PACK OF 4 HOME SWEET HOME,1,13-07-11 12:06,0.39,14159,United Kingdom
546884,22962,JAM JAR WITH PINK LID,3,17-03-11 18:08,1.63,,United Kingdom
550206,22776,SWEETHEART CAKESTAND 3 TIER,1,15-04-11 10:38,19.96,,United Kingdom
557672,22904,CALENDAR PAPER CUT DESIGN,6,22-06-11 10:13,2.95,16114,United Kingdom
574093,21972,SET OF 36 DINOSAUR PAPER DOILIES,12,03-11-11 9:43,1.45,12437,France
568919,23412,HEART MIRROR ANTIQUE WHITE,2,29-09-11 14:38,7.5,12937,United Kingdom
576857,23329,DECORATIVE WICKER HEART LARGE,1,16-11-11 15:52,1.65,12748,United Kingdom
556915,22970,LONDON BUS COFFEE MUG,2,15-06-11 13:35,2.55,15036,United Kingdom
573909,23471,SIX DRAWER OFFICE TIDY,1,01-11-11 15:26,9.95,17813,United Kingdom
562791,21232,STRAWBERRY CERAMIC TRINKET BOX,12,09-08-11 14:18,1.25,17730,United Kingdom
573373,22991,GIRAFFE WOODEN RULER,1,30-10-11 13:37,1.95,14684,United Kingdom
569528,21479,WHITE SKULL HOT WATER BOTTLE,3,04-10-11 14:53,4.25,16242,United Kingdom
581118,22557,PLASTERS IN TIN VINTAGE PAISLEY,12,07-12-11 12:26,1.65,15136,United Kingdom
541522,22192,BLUE DINER WALL CLOCK,2,19-01-11 9:54,8.5,17419,United Kingdom
566451,21262,WHITE GOOSE FEATHER CHRISTMAS TREE,2,12-09-11 16:14,2.95,18069,United Kingdom
550035,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,1,14-04-11 11:48,1.25,15039,United Kingdom
568567,84030E,ENGLISH ROSE HOT WATER BOTTLE,2,27-09-11 18:41,8.29,,United Kingdom
546136,46776D,WOVEN SUNSET CUSHION COVER,3,09-03-11 16:32,4.13,,United Kingdom
580729,22974,CHILDRENS DOLLY GIRL MUG,1,05-12-11 17:24,3.29,,United Kingdom
562101,84988,SET OF 72 PINK HEART PAPER DOILIES,12,02-08-11 14:04,1.45,13850,United Kingdom
562166,84212,"ASSORTED FLOWER COLOUR ""LEIS""",24,03-08-11 12:10,0.65,13209,United Kingdom
537781,22211,WOOD STAMP SET FLOWERS,1,08-12-10 12:46,1.65,17341,United Kingdom
547647,22333,RETROSPOT PARTY BAG + STICKER SET,8,24-03-11 11:43,1.65,15144,United Kingdom
568387,72816,SET/3 CHRISTMAS DECOUPAGE CANDLES,24,27-09-11 10:04,0.95,13704,United Kingdom
559055,22277,COSMETIC BAG VINTAGE ROSE PAISLEY,9,05-07-11 17:09,1.63,,United Kingdom
536846,22442,GROW YOUR OWN FLOWERS SET OF 3,1,02-12-10 19:59,7.95,14573,United Kingdom
581497,35970,ZINC FOLKART SLEIGH BELLS,2,09-12-11 10:23,4.13,,United Kingdom
564246,23208,LUNCH BAG VINTAGE LEAF DESIGN,10,24-08-11 10:36,1.65,13534,United Kingdom
561519,23251,VINTAGE RED ENAMEL TRIM MUG,1,27-07-11 17:01,1.25,17870,United Kingdom
580311,22588,CARD HOLDER GINGHAM HEART,6,02-12-11 14:48,2.89,18245,United Kingdom
548566,21915,RED  HARMONICA IN BOX,12,01-04-11 10:27,1.25,17288,United Kingdom
561650,22738,RIBBON REEL SNOWY VILLAGE,10,28-07-11 15:31,1.65,15329,United Kingdom
559337,21932,SCANDINAVIAN PAISLEY PICNIC BAG,2,07-07-11 16:27,2.46,,United Kingdom
577855,23501,KEY RING BASEBALL BOOT UNION JACK,1,22-11-11 11:18,1.25,15877,United Kingdom
553941,23300,GARDENERS KNEELING PAD CUP OF TEA,12,20-05-11 10:37,1.65,14334,United Kingdom
557484,22417,PACK OF 60 SPACEBOY CAKE CASES,3,20-06-11 14:36,0.55,14796,United Kingdom
548698,84988,SET OF 72 PINK HEART PAPER DOILIES,2,03-04-11 10:55,1.45,18109,United Kingdom
541999,22256,FELT FARM ANIMAL CHICKEN,1,25-01-11 10:45,2.46,,United Kingdom
554105,21272,SALLE DE BAIN HOOK,1,22-05-11 14:04,1.25,14711,United Kingdom
578270,23218,LAUREL STAR ANTIQUE GOLD,1,23-11-11 13:39,2.46,14096,United Kingdom
540943,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,2,12-01-11 12:31,1.25,17841,United Kingdom
539436,21871,SAVE THE PLANET MUG,1,17-12-10 14:49,3.36,,United Kingdom
537240,22682,FRENCH BLUE METAL DOOR SIGN 7,1,06-12-10 10:08,2.51,,United Kingdom
571498,21908,CHOCOLATE THIS WAY METAL SIGN,1,17-10-11 15:06,2.1,17841,United Kingdom
551860,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,04-05-11 15:41,2.95,15508,United Kingdom
537050,22748,POPPY'S PLAYHOUSE KITCHEN,10,05-12-10 11:10,2.1,14800,United Kingdom
578843,47503A,ASS FLORAL PRINT MULTI SCREWDRIVER,1,25-11-11 16:13,0.42,17813,United Kingdom
572047,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,2,20-10-11 12:13,0.85,16474,United Kingdom
542526,20972,PINK CREAM FELT CRAFT TRINKET BOX,6,28-01-11 12:43,1.25,14659,United Kingdom
555149,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,1,31-05-11 15:49,4.13,,United Kingdom
564974,22880,NUMBER TILE VINTAGE FONT 1,1,31-08-11 15:32,4.13,,United Kingdom
544051,10135,COLOURING PENCILS BROWN TUBE,10,15-02-11 12:40,1.25,16700,United Kingdom
547658,21041,RED RETROSPOT OVEN GLOVE DOUBLE,1,24-03-11 13:04,2.95,13736,United Kingdom
538639,21239,PINK  POLKADOT CUP,5,13-12-10 14:24,0.85,17179,United Kingdom
548715,20684,STRAWBERRY DREAM CHILDS UMBRELLA,4,03-04-11 15:22,3.25,17758,United Kingdom
536592,37491A,YELLOW/PINK CERAMIC CANDLE HOLDER,1,01-12-10 17:06,3.36,,United Kingdom
548194,22178,VICTORIAN GLASS HANGING T-LIGHT,55,29-03-11 15:30,2.46,,United Kingdom
553339,23166,MEDIUM CERAMIC TOP STORAGE JAR,48,16-05-11 12:19,1.04,15125,United Kingdom
575607,22733,3D TRADITIONAL CHRISTMAS STICKERS,7,10-11-11 12:37,2.46,14096,United Kingdom
559051,21466,RED FLOWER CROCHET FOOD COVER,1,05-07-11 16:47,3.29,,United Kingdom
550821,22989,SET 2 PANTRY DESIGN TEA TOWELS,1,21-04-11 8:54,3.25,12506,France
538349,21159,MOODY BOY  DOOR HANGER,2,10-12-10 14:59,3.36,,United Kingdom
539654,20886,BOX OF 9 PEBBLE CANDLES,24,20-12-10 17:05,1.95,17340,United Kingdom
578833,22174,PHOTO CUBE,1,25-11-11 15:23,4.13,,United Kingdom
574328,21984,PACK OF 12 PINK PAISLEY TISSUES,24,04-11-11 9:05,0.39,13081,United Kingdom
581216,22055,MINI CAKE STAND  HANGING STRAWBERY,32,08-12-11 9:06,0.39,16523,United Kingdom
556483,84991,60 TEATIME FAIRY CAKE CASES,1,12-06-11 13:12,0.55,14823,United Kingdom
557798,15044A,PINK PAPER PARASOL,6,23-06-11 9:38,2.95,16187,United Kingdom
575930,23122,PARTY CHARMS 50 PIECES,2,11-11-11 17:58,1.63,,United Kingdom
565396,82483,WOOD 2 DRAWER CABINET WHITE FINISH,1,02-09-11 16:39,14.13,,United Kingdom
571712,23504,PLAYING CARDS JUBILEE UNION JACK,3,18-10-11 16:46,1.25,14056,United Kingdom
539338,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",24,17-12-10 10:54,4.95,17404,Sweden
566603,23307,SET OF 60 PANTRY DESIGN CAKE CASES,2,13-09-11 16:12,1.25,,United Kingdom
580727,85199S,SMALL HANGING IVORY/RED WOOD BIRD,4,05-12-11 17:17,0.83,14096,United Kingdom
559715,20761,BLUE PAISLEY SKETCHBOOK,8,12-07-11 10:47,3.75,14132,United Kingdom
561388,21439,BASKET OF TOADSTOOLS,60,27-07-11 9:32,1.25,12753,Japan
555942,21755,LOVE BUILDING BLOCK WORD,3,08-06-11 10:14,5.95,15743,United Kingdom
539311,22926,IVORY GIANT GARDEN THERMOMETER,4,16-12-10 17:53,5.95,14643,United Kingdom
544645,22570,FELTCRAFT CUSHION RABBIT,12,22-02-11 11:58,3.75,16843,United Kingdom
557112,21068,VINTAGE BILLBOARD LOVE/HATE MUG,1,16-06-11 16:31,2.46,,United Kingdom
537397,22755,SMALL PURPLE BABUSHKA NOTEBOOK,12,06-12-10 14:19,0.85,16817,United Kingdom
573551,48138,DOORMAT UNION FLAG,2,31-10-11 13:35,8.25,15044,United Kingdom
538153,84970l,SINGLE HEART ZINC T-LIGHT HOLDER,2,09-12-10 16:31,2.13,,United Kingdom
567174,85039C,S/4 BLACK MINI ROSE CANDLE IN BOWL,2,18-09-11 13:31,1.65,16438,United Kingdom
579403,23582,VINTAGE DOILY JUMBO BAG RED,20,29-11-11 12:15,2.08,14503,United Kingdom
563508,22668,PINK BABY BUNTING,5,17-08-11 10:27,2.95,16133,United Kingdom
545411,22993,SET OF 4 PANTRY JELLY MOULDS,12,02-03-11 12:21,1.25,16128,United Kingdom
543447,22362,GLASS JAR PEACOCK BATH SALTS,6,08-02-11 12:01,2.95,16265,United Kingdom
577770,23351,ROLL WRAP 50'S CHRISTMAS,12,21-11-11 15:33,1.25,13282,United Kingdom
572669,22119,PEACE WOODEN BLOCK LETTERS,1,25-10-11 13:10,6.95,16549,United Kingdom
544089,48187,DOORMAT NEW ENGLAND,1,15-02-11 17:51,14.13,,United Kingdom
571931,22499,WOODEN UNION JACK BUNTING,1,19-10-11 16:59,12.46,,United Kingdom
566605,23236,STORAGE TIN VINTAGE DOILY,2,13-09-11 16:27,2.89,13263,United Kingdom
540995,82581,TOILET METAL SIGN,1,13-01-11 9:30,1.25,,United Kingdom
555943,23256,CHILDRENS CUTLERY SPACEBOY,8,08-06-11 10:15,4.15,13520,Switzerland
571283,22915,ASSORTED BOTTLE TOP  MAGNETS,42,16-10-11 13:51,0.42,16533,United Kingdom
574721,23473,WOODLAND SMALL RED FELT HEART,1,06-11-11 14:43,0.83,17920,United Kingdom
575710,23318,BOX OF 6 MINI VINTAGE CRACKERS,1,10-11-11 17:29,2.49,17901,United Kingdom
562850,20713,JUMBO BAG OWLS,100,10-08-11 10:08,1.79,14680,United Kingdom
562968,22382,LUNCH BAG SPACEBOY DESIGN,10,11-08-11 10:55,1.65,14291,United Kingdom
560278,22113,GREY HEART HOT WATER BOTTLE,2,17-07-11 15:45,3.75,13610,United Kingdom
558355,21218,RED SPOTTY BISCUIT TIN,3,28-06-11 14:58,3.75,13614,United Kingdom
552967,21982,PACK OF 12 SUKI TISSUES,12,12-05-11 13:12,0.29,16006,United Kingdom
544186,21539,RED RETROSPOT BUTTER DISH,1,16-02-11 15:56,9.96,,United Kingdom
554985,22631,CIRCUS PARADE LUNCH BOX,12,29-05-11 12:26,1.95,12426,Germany
573579,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,3,31-10-11 14:19,2.95,15033,United Kingdom
568136,85114C,RED ENCHANTED FOREST PLACEMAT,60,25-09-11 10:30,1.45,13630,United Kingdom
576300,21731,RED TOADSTOOL LED NIGHT LIGHT,1,14-11-11 14:39,1.65,15058,United Kingdom
572035,22636,CHILDS BREAKFAST SET CIRCUS PARADE,8,20-10-11 12:03,7.65,14646,Netherlands
549520,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,16,08-04-11 15:19,0.65,13265,United Kingdom
580396,22961,JAM MAKING SET PRINTED,2,04-12-11 11:00,1.45,13838,United Kingdom
573543,22768,FAMILY PHOTO FRAME CORNICE,1,31-10-11 13:05,9.95,17777,United Kingdom
559816,21711,FOLDING UMBRELLA WHITE/RED POLKADOT,1,12-07-11 16:11,3.29,,United Kingdom
547358,22433,WATERING CAN GREEN DINOSAUR,2,22-03-11 12:25,1.95,15998,United Kingdom
557595,22960,JAM MAKING SET WITH JARS,4,21-06-11 11:19,4.25,15507,United Kingdom
539437,22169,FAMILY ALBUM WHITE PICTURE FRAME,1,17-12-10 14:54,16.98,,United Kingdom
579525,21481,FAWN BLUE HOT WATER BOTTLE,12,30-11-11 8:23,3.75,15113,United Kingdom
542622,21955,DOORMAT UNION JACK GUNS AND ROSES,1,31-01-11 9:09,14.13,,United Kingdom
565917,22608,PENS ASSORTED FUNKY JEWELED,2,07-09-11 16:15,0.42,,United Kingdom
546119,85099C,JUMBO  BAG BAROQUE BLACK WHITE,10,09-03-11 14:22,1.95,16945,United Kingdom
563915,23342,MINT DINER WALL CLOCK,1,21-08-11 13:24,8.5,14224,United Kingdom
541219,84313B,BLUE TV TRAY TABLE,3,14-01-11 14:06,5.79,,United Kingdom
558570,22435,SET OF 9 HEART SHAPED BALLOONS,12,30-06-11 14:38,1.25,17673,United Kingdom
576840,22630,DOLLY GIRL LUNCH BOX,1,16-11-11 15:23,4.13,,United Kingdom
552281,23182,TOILET SIGN OCCUPIED OR VACANT,12,08-05-11 12:42,0.83,15704,United Kingdom
548867,21212,PACK OF 72 RETROSPOT CAKE CASES,2,04-04-11 14:17,0.55,14719,United Kingdom
544205,22350,ILLUSTRATED CAT BOWL,2,17-02-11 10:31,4.96,,United Kingdom
540834,84836,ZINC METAL HEART DECORATION,36,11-01-11 14:50,1.25,14733,United Kingdom
557631,22382,LUNCH BAG SPACEBOY DESIGN,10,21-06-11 15:01,1.65,18229,United Kingdom
560833,22624,IVORY KITCHEN SCALES,1,21-07-11 12:14,8.5,16891,United Kingdom
567893,22113,GREY HEART HOT WATER BOTTLE,8,22-09-11 15:54,4.25,17163,United Kingdom
569943,23355,HOT WATER BOTTLE KEEP CALM,1,06-10-11 18:08,4.95,14592,United Kingdom
561515,21746,SMALL RED RETROSPOT WINDMILL,2,27-07-11 15:16,2.46,,United Kingdom
550496,23206,LUNCH BAG APPLE DESIGN,2,18-04-11 15:05,4.13,,United Kingdom
571105,22328,ROUND SNACK BOXES SET OF 4 FRUITS,1,13-10-11 16:01,2.95,17614,United Kingdom
580875,22512,DOORSTOP RACING CAR DESIGN,8,06-12-11 12:11,0.79,17744,United Kingdom
577768,22722,SET OF 6 SPICE TINS PANTRY DESIGN,7,21-11-11 15:18,4.13,,United Kingdom
567344,21261,GREEN GOOSE FEATHER CHRISTMAS TREE,6,19-09-11 15:49,2.95,13704,United Kingdom
567875,22907,PACK OF 20 NAPKINS PANTRY DESIGN,3,22-09-11 14:29,0.85,16348,United Kingdom
542894,22831,WHITE BROCANTE SOAP DISH,6,01-02-11 13:45,2.95,12775,Netherlands
569338,22683,FRENCH BLUE METAL DOOR SIGN 8,20,03-10-11 14:18,1.25,16013,United Kingdom
548410,23007,SPACEBOY BABY GIFT SET,6,31-03-11 10:29,14.95,12731,France
568676,23188,VINTAGE  2 METER FOLDING RULER,12,28-09-11 13:43,1.65,18242,United Kingdom
547703,84879,ASSORTED COLOUR BIRD ORNAMENT,40,24-03-11 17:10,1.69,12540,Spain
555488,23209,LUNCH BAG DOILEY PATTERN,1,03-06-11 13:43,1.65,16942,United Kingdom
577893,22111,SCOTTIE DOG HOT WATER BOTTLE,2,22-11-11 11:47,4.95,17073,United Kingdom
536556,21922,UNION STRIPE WITH FRINGE  HAMMOCK,2,01-12-10 14:38,7.95,17643,United Kingdom
541516,21881,CUTE CATS TAPE,3,18-01-11 17:34,0.42,,United Kingdom
544688,22241,GARLAND WOODEN HAPPY EASTER,12,23-02-11 8:29,1.25,18151,United Kingdom
569225,22187,GREEN CHRISTMAS TREE CARD HOLDER,2,02-10-11 14:25,1.95,16930,United Kingdom
554860,84879,ASSORTED COLOUR BIRD ORNAMENT,8,27-05-11 10:20,1.69,15249,United Kingdom
556440,85132C,CHARLIE AND LOLA FIGURES TINS,12,10-06-11 14:51,1.95,14401,United Kingdom
545188,22522,CHILDS GARDEN FORK BLUE,2,28-02-11 15:19,0.85,14056,United Kingdom
541010,20723,STRAWBERRY CHARLOTTE BAG,10,13-01-11 11:05,0.85,14114,United Kingdom
552769,48194,DOORMAT HEARTS,1,11-05-11 11:47,7.95,16241,United Kingdom
551341,84946,ANTIQUE SILVER T-LIGHT GLASS,72,28-04-11 7:52,1.06,15189,United Kingdom
565595,22582,PACK OF 6 SWEETIE GIFT BOXES,6,05-09-11 14:13,2.55,13192,United Kingdom
569897,21426,WOODLAND STORAGE BOX SMALL,2,06-10-11 16:01,2.1,17813,United Kingdom
566269,22417,PACK OF 60 SPACEBOY CAKE CASES,1,11-09-11 13:39,0.55,17864,United Kingdom
562846,22423,REGENCY CAKESTAND 3 TIER,11,10-08-11 9:29,24.96,,United Kingdom
569424,21703,BAG 125g SWIRLY MARBLES,6,04-10-11 10:49,0.42,15529,United Kingdom
537429,22489,PACK OF 12 TRADITIONAL CRAYONS,8,06-12-10 15:54,0.42,12748,United Kingdom
579508,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,5,29-11-11 16:33,3.29,,United Kingdom
539988,46138B,BLUE CHENILLE SHAGGY CUSHION COVER,2,23-12-10 16:06,1.95,18116,United Kingdom
566847,21791,VINTAGE HEADS AND TAILS CARD GAME,3,15-09-11 11:57,1.25,15005,United Kingdom
546438,22328,ROUND SNACK BOXES SET OF 4 FRUITS,48,14-03-11 9:59,2.55,15125,United Kingdom
579416,23084,RABBIT NIGHT LIGHT,72,29-11-11 13:00,1.79,12471,Germany
553157,23081,GREEN METAL BOX ARMY SUPPLIES,1,13-05-11 15:09,8.25,,United Kingdom
536532,21873,IF YOU CAN'T STAND THE HEAT MUG,24,01-12-10 13:24,1.25,12433,Norway
572195,22144,CHRISTMAS CRAFT LITTLE FRIENDS,8,21-10-11 11:49,2.1,14562,United Kingdom
559672,22629,SPACEBOY LUNCH BOX,2,11-07-11 14:04,1.95,14796,United Kingdom
558627,23168,CLASSIC CAFE SUGAR DISPENSER,1,30-06-11 17:40,1.25,14711,United Kingdom
562258,21832,CHOCOLATE CALCULATOR,1,03-08-11 15:28,1.65,16348,United Kingdom
555835,85049F,BABY BOOM RIBBONS,1,07-06-11 12:34,1.25,14525,United Kingdom
550657,22501,PICNIC BASKET WICKER LARGE,2,20-04-11 8:24,9.95,18198,United Kingdom
574740,23178,JAM CLOCK MAGNET,6,06-11-11 16:07,2.89,12357,Switzerland
579286,84378,SET OF 3 HEART COOKIE CUTTERS,1,29-11-11 10:57,1.45,17772,United Kingdom
572185,20724,RED RETROSPOT CHARLOTTE BAG,54,21-10-11 10:52,2.46,,United Kingdom
539405,22834,HAND WARMER BABUSHKA DESIGN,48,17-12-10 12:38,0.85,12621,Germany
541566,21883,STARS GIFT TAPE,24,19-01-11 11:50,0.19,17722,United Kingdom
561926,23017,APOTHECARY MEASURING JAR,2,01-08-11 12:48,12.5,12749,United Kingdom
537867,21741,COSY SLIPPER SHOES LARGE GREEN,6,08-12-10 16:48,2.95,16717,United Kingdom
551001,21936,RED RETROSPOT PICNIC BAG,24,26-04-11 9:31,2.95,13408,United Kingdom
538364,20978,36 PENCILS TUBE SKULLS,2,10-12-10 17:26,1.25,14448,United Kingdom
570649,22178,VICTORIAN GLASS HANGING T-LIGHT,12,11-10-11 13:12,1.95,17659,United Kingdom
544812,20831,GOLD PHOTO FRAME,2,23-02-11 15:58,4.13,,United Kingdom
573102,23209,LUNCH BAG VINTAGE DOILY,10,27-10-11 14:52,1.65,13266,United Kingdom
537144,22470,HEART OF WICKER LARGE,1,05-12-10 13:00,2.95,15880,United Kingdom
543349,22752,SET 7 BABUSHKA NESTING BOXES,2,07-02-11 13:13,8.5,17774,United Kingdom
541283,84992,72 SWEETHEART FAIRY CAKE CASES,24,17-01-11 12:34,0.55,12820,United Kingdom
537666,85049E,SCANDINAVIAN REDS RIBBONS,1,07-12-10 18:36,2.51,,United Kingdom
556207,23302,KNEELING MAT HOUSEWORK  DESIGN,2,09-06-11 13:50,1.65,17372,United Kingdom
550799,22501,PICNIC BASKET WICKER LARGE,2,20-04-11 14:46,9.95,17115,United Kingdom
580513,23206,LUNCH BAG APPLE DESIGN,1,04-12-11 13:59,1.65,14456,United Kingdom
567864,23240,SET OF 4 KNICK KNACK TINS DOILY,6,22-09-11 14:10,4.15,16236,United Kingdom
548388,20973,12 PENCIL SMALL TUBE WOODLAND,4,30-03-11 16:52,0.65,13268,United Kingdom
558641,82581,TOILET METAL SIGN,12,01-07-11 9:19,0.55,17865,United Kingdom
561917,23202,JUMBO BAG VINTAGE LEAF,1,01-08-11 11:57,2.08,16904,United Kingdom
537141,22192,BLUE DINER WALL CLOCK,1,05-12-10 12:57,8.5,15570,United Kingdom
547689,21528,DAIRY MAID TRADITIONAL TEAPOT,1,24-03-11 14:55,6.95,17757,United Kingdom
544323,84536B,FAIRY CAKES NOTEBOOK A7 SIZE,1,17-02-11 15:51,0.83,,United Kingdom
580048,22327,ROUND SNACK BOXES SET OF 4 SKULLS,1,01-12-11 12:53,2.95,12748,United Kingdom
547789,22501,PICNIC BASKET WICKER LARGE,2,25-03-11 12:04,9.95,14911,EIRE
554765,48187,DOORMAT NEW ENGLAND,2,26-05-11 11:38,7.95,16837,United Kingdom
538709,22689,DOORMAT MERRY CHRISTMAS RED,2,14-12-10 10:46,7.95,16442,United Kingdom
558750,23298,SPOTTY BUNTING,3,03-07-11 10:47,4.95,18226,United Kingdom
565248,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,1,02-09-11 10:34,1.65,15860,United Kingdom
552290,21497,FANCY FONTS BIRTHDAY WRAP,25,08-05-11 13:32,0.42,16007,United Kingdom
580318,21935,SUKI  SHOULDER BAG,10,02-12-11 15:39,1.65,17686,United Kingdom
568686,22963,JAM JAR WITH GREEN LID,6,28-09-11 14:26,0.85,16115,United Kingdom
538641,20724,RED RETROSPOT CHARLOTTE BAG,20,13-12-10 14:36,0.85,15640,United Kingdom
550986,22502,PICNIC BASKET WICKER SMALL,2,21-04-11 18:06,10.79,,United Kingdom
576840,22754,SMALL RED BABUSHKA NOTEBOOK,1,16-11-11 15:23,1.63,,United Kingdom
538992,21484,CHICK GREY HOT WATER BOTTLE,2,15-12-10 11:56,3.45,15950,United Kingdom
557621,23110,PARISIENNE KEY CABINET,2,21-06-11 14:00,5.75,12444,Norway
543013,22676,FRENCH BLUE METAL DOOR SIGN 1,1,02-02-11 13:35,2.46,,United Kingdom
553890,20724,RED RETROSPOT CHARLOTTE BAG,5,19-05-11 16:32,1.63,,United Kingdom
571404,22457,NATURAL SLATE HEART CHALKBOARD,6,17-10-11 12:04,2.95,17520,United Kingdom
537237,20716,PARTY FOOD SHOPPER BAG,1,06-12-10 9:58,2.51,,United Kingdom
550921,23054,RECYCLED ACAPULCO MAT LAVENDER,2,21-04-11 14:21,8.25,14770,United Kingdom
570650,22382,LUNCH BAG SPACEBOY DESIGN,1,11-10-11 13:13,1.65,13263,United Kingdom
539423,21844,RED RETROSPOT MUG,6,17-12-10 14:24,2.95,15811,United Kingdom
555736,22147,FELTCRAFT BUTTERFLY HEARTS,12,07-06-11 9:13,1.45,17730,United Kingdom
548740,22725,ALARM CLOCK BAKELIKE CHOCOLATE,4,04-04-11 11:34,3.75,13319,United Kingdom
566912,20829,GLITTER HANGING BUTTERFLY STRING,8,15-09-11 14:05,2.1,14367,United Kingdom
552540,22722,SET OF 6 SPICE TINS PANTRY DESIGN,4,10-05-11 10:18,3.95,,EIRE
540954,22499,WOODEN UNION JACK BUNTING,1,12-01-11 13:19,5.95,14606,United Kingdom
557279,16014,SMALL CHINESE STYLE SCISSOR,12,19-06-11 12:10,0.42,18077,United Kingdom
567374,22114,HOT WATER BOTTLE TEA AND SYMPATHY,24,20-09-11 9:40,3.75,15341,United Kingdom
548330,20725,LUNCH BAG RED RETROSPOT,4,30-03-11 13:26,1.65,14810,United Kingdom
542617,85035A,GARDENIA 3 WICK MORRIS BOXED CANDLE,1,30-01-11 15:48,4.25,17463,United Kingdom
552867,22727,ALARM CLOCK BAKELIKE RED,4,12-05-11 8:36,3.75,15513,United Kingdom
572703,23571,TRADITIONAL NAUGHTS & CROSSES,2,25-10-11 14:35,1.65,16110,United Kingdom
572061,23506,MINI PLAYING CARDS SPACEBOY,20,20-10-11 12:53,0.42,12474,Germany
570018,85099B,JUMBO BAG RED RETROSPOT,100,07-10-11 10:12,1.79,13629,United Kingdom
577258,22601,CHRISTMAS RETROSPOT ANGEL WOOD,2,18-11-11 12:27,0.85,16764,United Kingdom
558614,21864,UNION JACK FLAG PASSPORT COVER,1,30-06-11 15:56,1.63,,United Kingdom
568577,22617,BAKING SET SPACEBOY DESIGN,3,28-09-11 9:41,4.95,15301,United Kingdom
581003,22617,BAKING SET SPACEBOY DESIGN,9,07-12-11 8:38,4.95,14911,EIRE
546649,85132a,CHARLIE + LOLA BISCUITS TINS,1,15-03-11 14:17,8.29,,United Kingdom
