"InvoiceNo","StockCode","Description","Quantity","InvoiceDate","UnitPrice","CustomerID","Country","Revenue" 
"566581","22295","HEART FILIGREE DOVE LARGE",12,"13-09-11 13:47",1.65,"16081","United Kingdom",19.8
"576374","20725","LUNCH BAG RED RETROSPOT",90,"15-11-11 8:50",1.45,"13777","United Kingdom",130.5
"563692","21485","RETROSPOT HEART HOT WATER BOTTLE",2,"18-08-11 13:01",4.95,"17243","United Kingdom",9.9
"557889","20751","FUNKY WASHING UP GLOVES ASSORTED",24,"23-06-11 13:51",2.1,"12412","Denmark",50.4
"548984","21181","PLEASE ONE PERSON METAL SIGN",6,"05-04-11 12:37",2.1,"14546","United Kingdom",12.6
"569254","23309","SET OF 60 I LOVE LONDON CAKE CASES",1,"03-10-11 11:00",0.55,"18116","United Kingdom",0.55
"538190","85066","CREAM SWEETHEART MINI CHEST",2,"10-12-10 10:47",12.75,"17790","United Kingdom",25.5
"567092","22139","RETROSPOT TEA SET CERAMIC 11 PC",6,"16-09-11 12:48",4.95,"13196","United Kingdom",29.7
"546753","22331","WOODLAND PARTY BAG + STICKER SET",2,"16-03-11 13:00",1.65,"16383","United Kingdom",3.3
"578080","23404","HOME SWEET HOME BLACKBOARD",6,"22-11-11 16:28",4.95,"15634","United Kingdom",29.7
"579149","22734","SET OF 6 RIBBONS VINTAGE CHRISTMAS",6,"28-11-11 13:21",2.89,"13844","United Kingdom",17.34
"572035","22904","CALENDAR PAPER CUT DESIGN",80,"20-10-11 12:03",2.55,"14646","Netherlands",204.0
"578921","23346","SPACEBOY BEAKER",2,"27-11-11 11:57",1.25,"13596","United Kingdom",2.5
"566929","23318","BOX OF 6 MINI VINTAGE CRACKERS",48,"15-09-11 15:21",2.08,"17428","United Kingdom",99.84
"581112","22993","SET OF 4 PANTRY JELLY MOULDS",12,"07-12-11 12:17",1.25,"16678","United Kingdom",15.0
"577919","22690","DOORMAT HOME SWEET HOME BLUE",1,"22-11-11 11:58",8.25,"17075","United Kingdom",8.25
"548507","21745","GAOLERS KEYS DECORATIVE GARDEN",6,"31-03-11 14:47",3.75,"13573","United Kingdom",22.5
"554630","22672","FRENCH BATHROOM SIGN BLUE METAL",4,"25-05-11 11:34",1.65,"13268","United Kingdom",6.6
"564972","23171","REGENCY TEA PLATE GREEN",12,"31-08-11 15:30",1.65,"12621","Germany",19.8
"551727","22906","12 MESSAGE CARDS WITH ENVELOPES",12,"04-05-11 8:40",1.65,"14245","United Kingdom",19.8
"578687","85178","VICTORIAN SEWING KIT",12,"25-11-11 9:23",1.25,"14703","United Kingdom",15.0
"557803","22675","FRENCH KITCHEN SIGN BLUE METAL",12,"23-06-11 10:20",1.25,"12704","Finland",15.0
"556041","22501","PICNIC BASKET WICKER LARGE",1,"08-06-11 12:44",9.95,"17954","United Kingdom",9.95
"542217","21201","TROPICAL  HONEYCOMB PAPER GARLAND",1,"26-01-11 12:36",2.55,"14606","United Kingdom",2.55
"574471","22733","3D TRADITIONAL CHRISTMAS STICKERS",18,"04-11-11 11:59",1.25,"17677","United Kingdom",22.5
"563061","22509","SEWING BOX RETROSPOT DESIGN",2,"11-08-11 15:25",16.95,"13588","United Kingdom",33.9
"559819","23203","JUMBO BAG DOILEY PATTERNS",20,"12-07-11 16:58",2.08,"12682","France",41.6
"574550","23127","FELTCRAFT GIRL NICOLE KIT",1,"04-11-11 15:18",4.95,"12484","Spain",4.95
"577320","85049E","SCANDINAVIAN REDS RIBBONS",12,"18-11-11 13:44",1.25,"13880","United Kingdom",15.0
"568671","22561","WOODEN SCHOOL COLOURING SET",12,"28-09-11 13:13",1.65,"13139","United Kingdom",19.8
"578270","22993","SET OF 4 PANTRY JELLY MOULDS",1,"23-11-11 13:39",2.46,"14096","United Kingdom",2.46
"565219","23296","SET OF 6 TEA TIME BAKING CASES",8,"01-09-11 18:07",1.25,"14420","United Kingdom",10.0
"576599","21647","ASSORTED TUTTI FRUTTI LARGE PURSE",6,"15-11-11 15:06",2.1,"14544","United Kingdom",12.6
"543022","21407","BROWN CHECK CAT DOORSTOP",2,"02-02-11 14:37",4.25,"16771","United Kingdom",8.5
"545688","84763","ZINC FINISH 15CM PLANTER POTS",2,"06-03-11 12:42",1.25,"16033","United Kingdom",2.5
"578400","85014A","BLACK/BLUE POLKADOT UMBRELLA",1,"24-11-11 11:52",5.95,"12748","United Kingdom",5.95
"573406","21484","CHICK GREY HOT WATER BOTTLE",4,"30-10-11 15:57",4.25,"14112","United Kingdom",17.0
"564199","85123A","WHITE HANGING HEART T-LIGHT HOLDER",2,"23-08-11 17:31",2.95,"13263","United Kingdom",5.9
"560445","21216","SET 3 RETROSPOT TEA,COFFEE,SUGAR",24,"19-07-11 9:08",4.25,"14156","EIRE",102.0
"546639","22241","GARLAND WOODEN HAPPY EASTER",12,"15-03-11 12:54",1.25,"13971","United Kingdom",15.0
"581579","23480","MINI LIGHTS WOODLAND MUSHROOMS",8,"09-12-11 12:19",3.75,"17581","United Kingdom",30.0
"550178","22334","DINOSAUR PARTY BAG + STICKER SET",8,"14-04-11 17:25",1.65,"12662","Germany",13.2
"570818","21172","PARTY METAL SIGN",2,"12-10-11 12:47",1.45,"17841","United Kingdom",2.9
"558123","23298","SPOTTY BUNTING",3,"27-06-11 10:16",4.95,"15834","United Kingdom",14.85
"540519","21936","RED RETROSPOT PICNIC BAG",10,"09-01-11 12:12",2.95,"12793","Portugal",29.5
"545690","22665","RECIPE BOX BLUE SKETCHBOOK DESIGN",1,"06-03-11 12:46",2.95,"13263","United Kingdom",2.95
"560444","22596","CHRISTMAS STAR WISH LIST CHALKBOARD",4,"18-07-11 17:15",1.25,"13764","United Kingdom",5.0
"574877","22579","WOODEN TREE CHRISTMAS SCANDINAVIAN",24,"07-11-11 13:17",0.29,"16637","United Kingdom",6.96
"565125","23332","IVORY WICKER HEART LARGE",12,"01-09-11 12:16",1.65,"14217","United Kingdom",19.8
"544644","22896","PEG BAG APPLES DESIGN",12,"22-02-11 11:46",2.55,"17002","United Kingdom",30.6
"566345","21096","SET/6 FRUIT SALAD  PAPER PLATES",12,"12-09-11 12:27",0.39,"17685","United Kingdom",4.68
"557233","22382","LUNCH BAG SPACEBOY DESIGN",10,"17-06-11 14:44",1.65,"15356","United Kingdom",16.5
"573128","23284","DOORMAT KEEP CALM AND COME IN",6,"27-10-11 16:34",8.25,"13538","United Kingdom",49.5
"571841","21407","BROWN CHECK CAT DOORSTOP",1,"19-10-11 12:21",4.25,"17625","United Kingdom",4.25
"578017","23102","SILVER HEARTS TABLE DECORATION",1,"22-11-11 13:07",0.83,"13569","United Kingdom",0.83
"547243","22989","SET 2 PANTRY DESIGN TEA TOWELS",2,"21-03-11 16:59",3.25,"17231","United Kingdom",6.5
"579301","21162","TOXIC AREA  DOOR HANGER",2,"29-11-11 11:32",0.39,"18118","United Kingdom",0.78
"541281","20830","SILVER PHOTO FRAME",1,"17-01-11 11:59",2.1,"17988","United Kingdom",2.1
"575896","23292","SPACEBOY CHILDRENS CUP",16,"11-11-11 14:52",1.25,"12480","Germany",20.0
"543282","22168","ORGANISER WOOD ANTIQUE WHITE",1,"06-02-11 16:08",8.5,"12956","United Kingdom",8.5
"539298","21527","RED RETROSPOT TRADITIONAL TEAPOT",2,"16-12-10 17:29",7.95,"14180","United Kingdom",15.9
"537375","22964","3 PIECE SPACEBOY COOKIE CUTTER SET",2,"06-12-10 12:55",2.1,"17019","United Kingdom",4.2
"580720","23494","VINTAGE DOILY DELUXE SEWING KIT",2,"05-12-11 16:55",5.95,"14629","United Kingdom",11.9
"553942","84879","ASSORTED COLOUR BIRD ORNAMENT",32,"20-05-11 10:37",1.69,"18055","United Kingdom",54.08
"540994","21557","SET OF 6 FUNKY BEAKERS",6,"13-01-11 9:29",2.95,"13089","United Kingdom",17.7
"575852","85035C","ROSE 3 WICK MORRIS BOX CANDLE",24,"11-11-11 12:17",1.25,"17238","United Kingdom",30.0
"561907","22815","CARD PSYCHEDELIC APPLES",12,"01-08-11 10:08",0.42,"14060","United Kingdom",5.04
"572290","23389","SPACEBOY MINI BACKPACK",2,"23-10-11 12:46",4.15,"14800","United Kingdom",8.3
"576355","84755","COLOUR GLASS T-LIGHT HOLDER HANGING",72,"14-11-11 16:28",0.65,"13089","United Kingdom",46.8
"536993","21040","MODERN VINTAGE COTTON SHOPPING BAG",1,"03-12-10 15:19",2.55,"14396","United Kingdom",2.55
"579196","22174","PHOTO CUBE",12,"28-11-11 15:54",3.29,"14096","United Kingdom",39.48
"558075","82482","WOODEN PICTURE FRAME WHITE FINISH",6,"24-06-11 17:07",2.55,"17858","United Kingdom",15.3
"550515","85145","JARDIN ETCHED GLASS LARGE BELL JAR",2,"18-04-11 17:29",3.95,"14502","United Kingdom",7.9
"546392","84992","72 SWEETHEART FAIRY CAKE CASES",2,"11-03-11 14:15",0.55,"14587","United Kingdom",1.1
"577317","22384","LUNCH BAG PINK POLKADOT",2,"18-11-11 13:33",1.65,"16426","United Kingdom",3.3
"544070","84378","SET OF 3 HEART COOKIE CUTTERS",12,"15-02-11 14:19",1.25,"15370","United Kingdom",15.0
"567085","23236","STORAGE TIN VINTAGE DOILY",6,"16-09-11 12:38",2.89,"12434","Australia",17.34
"545906","22817","CARD SUKI BIRTHDAY",12,"08-03-11 9:23",0.42,"15764","United Kingdom",5.04
"562688","84536B","FAIRY CAKES NOTEBOOK A7 SIZE",3,"08-08-11 13:53",0.42,"13869","United Kingdom",1.26
"563543","85099C","JUMBO  BAG BAROQUE BLACK WHITE",10,"17-08-11 12:06",2.08,"15039","United Kingdom",20.8
"552829","85184C","S/4 VALENTINE DECOUPAGE HEART BOX",3,"11-05-11 13:42",2.95,"12748","United Kingdom",8.85
"561799","23298","SPOTTY BUNTING",3,"29-07-11 13:46",4.95,"15776","United Kingdom",14.85
"574901","23029","DRAWER KNOB CRACKLE GLAZE GREEN",12,"07-11-11 15:15",1.65,"17158","United Kingdom",19.8
"573350","20840","FRENCH FLORAL CUSHION COVER",12,"30-10-11 12:32",0.85,"17725","United Kingdom",10.2
"557409","85066","CREAM SWEETHEART MINI CHEST",4,"20-06-11 11:34",12.75,"15410","United Kingdom",51.0
"550317","22917","HERB MARKER ROSEMARY",12,"17-04-11 11:56",0.65,"15172","United Kingdom",7.8
"575034","84692","BOX OF 24 COCKTAIL PARASOLS",1,"08-11-11 11:38",0.42,"15573","United Kingdom",0.42
"541851","84849D","HOT BATHS SOAP HOLDER",1,"23-01-11 14:20",1.69,"17841","United Kingdom",1.69
"578515","22156","HEART DECORATION WITH PEARLS",3,"24-11-11 13:40",0.85,"16885","United Kingdom",2.55
"557121","21165","BEWARE OF THE CAT METAL SIGN",48,"16-06-11 17:35",1.45,"14062","United Kingdom",69.6
"547370","84925F","PSYCHEDELIC WALL THERMOMETER",1,"22-03-11 13:32",2.55,"14711","United Kingdom",2.55
"580981","23203","JUMBO BAG VINTAGE DOILY",10,"06-12-11 16:02",2.08,"16201","United Kingdom",20.8
"544098","48116","DOORMAT MULTICOLOUR STRIPE",2,"16-02-11 10:04",7.95,"16019","United Kingdom",15.9
"561324","22161","HEART DECORATION RUSTIC HANGING",24,"26-07-11 13:45",0.19,"14414","United Kingdom",4.56
"536464","21121","SET/10 RED POLKADOT PARTY CANDLES",1,"01-12-10 12:23",1.25,"17968","United Kingdom",1.25
"559806","21056","DOCTOR'S BAG SOFT TOY",1,"12-07-11 14:26",8.95,"13311","United Kingdom",8.95
"545023","21035","SET/2 RED RETROSPOT TEA TOWELS",6,"25-02-11 14:25",3.25,"12921","United Kingdom",19.5
"578519","22366","DOORMAT AIRMAIL",1,"24-11-11 13:56",8.25,"14591","United Kingdom",8.25
"543777","21929","JUMBO BAG PINK VINTAGE PAISLEY",3,"11-02-11 16:20",1.95,"15406","United Kingdom",5.85
"544075","22697","GREEN REGENCY TEACUP AND SAUCER",24,"15-02-11 14:50",2.55,"14156","EIRE",61.2
"562150","22209","WOOD STAMP SET HAPPY BIRTHDAY",12,"03-08-11 10:49",0.83,"14132","United Kingdom",9.96
"579408","23117","POPPY FIELDS CHOPPING BOARD",2,"29-11-11 12:34",4.95,"14701","United Kingdom",9.9
"536736","22616","PACK OF 12 LONDON TISSUES",600,"02-12-10 12:59",0.29,"17381","United Kingdom",174.0
"567905","23243","SET OF TEA COFFEE SUGAR TINS PANTRY",4,"22-09-11 16:37",4.95,"12952","United Kingdom",19.8
"567720","23111","PARISIENNE SEWING BOX",2,"22-09-11 10:37",12.5,"14911","EIRE",25.0
"540182","10135","COLOURING PENCILS BROWN TUBE",20,"05-01-11 13:29",0.42,"14739","United Kingdom",8.4
"537155","35958","FOLKART ZINC STAR CHRISTMAS DEC",4,"05-12-10 13:05",0.85,"12748","United Kingdom",3.4
"578305","20936","FORKED CACTUS CANDLE",6,"23-11-11 15:44",2.55,"14088","United Kingdom",15.3
"553931","22920","HERB MARKER BASIL",12,"20-05-11 10:27",0.65,"14911","EIRE",7.8
"571193","22988","SOLDIERS EGG CUP",24,"14-10-11 11:56",1.25,"15484","United Kingdom",30.0
"557328","21033","JUMBO BAG CHARLIE AND LOLA TOYS",1,"20-06-11 9:53",2.08,"14646","Netherlands",2.08
"562733","21670","BLUE SPOT CERAMIC DRAWER KNOB",12,"09-08-11 10:20",1.25,"14626","United Kingdom",15.0
"580024","35953","FOLKART STAR CHRISTMAS DECORATIONS",48,"01-12-11 11:51",0.39,"15172","United Kingdom",18.72
"562809","85123A","WHITE HANGING HEART T-LIGHT HOLDER",3,"09-08-11 15:12",2.95,"16775","United Kingdom",8.85
"568686","23293","SET OF 12 FAIRY CAKE BAKING CASES",16,"28-09-11 14:26",0.83,"16115","United Kingdom",13.28
"536745","21430","SET/3 RED GINGHAM ROSE STORAGE BOX",8,"02-12-10 13:38",3.75,"17235","United Kingdom",30.0
"568833","22466","FAIRY TALE COTTAGE NIGHT LIGHT",4,"29-09-11 11:39",1.95,"17348","United Kingdom",7.8
"544822","22147","FELTCRAFT BUTTERFLY HEARTS",36,"24-02-11 9:08",1.45,"18231","United Kingdom",52.2
"576538","23558","LANDMARK FRAME LONDON BRIDGE",1,"15-11-11 12:42",12.5,"14725","United Kingdom",12.5
"577490","22653","BUTTON BOX",3,"20-11-11 12:11",1.95,"16464","United Kingdom",5.85
"568050","22961","JAM MAKING SET PRINTED",1,"23-09-11 12:38",1.45,"15901","United Kingdom",1.45
"571265","22536","MAGIC DRAWING SLATE PURDEY",2,"16-10-11 11:31",0.42,"16674","United Kingdom",0.84
"547004","22194","BLACK DINER WALL CLOCK",2,"18-03-11 14:14",8.5,"17419","United Kingdom",17.0
"567928","23156","SET OF 5 MINI GROCERY MAGNETS",12,"22-09-11 17:31",2.08,"12380","Belgium",24.96
"571913","84912B","GREEN ROSE WASHBAG",4,"19-10-11 15:29",3.75,"18210","United Kingdom",15.0
"537844","21890","S/6 WOODEN SKITTLES IN COTTON BAG",1,"08-12-10 15:17",2.95,"17999","United Kingdom",2.95
"549734","21871","SAVE THE PLANET MUG",6,"11-04-11 17:12",1.25,"16409","United Kingdom",7.5
"580903","22329","ROUND CONTAINER SET OF 5 RETROSPOT",1,"06-12-11 12:56",1.65,"14606","United Kingdom",1.65
"549322","84750B","BLACK SMALL GLASS CAKE STAND",6,"08-04-11 10:20",0.39,"16558","United Kingdom",2.34
"566576","23209","LUNCH BAG VINTAGE DOILY",30,"13-09-11 13:21",1.65,"13098","United Kingdom",49.5
"541854","21931","JUMBO STORAGE BAG SUKI",1,"23-01-11 14:58",1.95,"18283","United Kingdom",1.95
"569846","23203","JUMBO BAG DOILEY PATTERNS",10,"06-10-11 13:42",2.08,"13422","United Kingdom",20.8
"575893","22178","VICTORIAN GLASS HANGING T-LIGHT",6,"11-11-11 14:23",1.95,"17088","United Kingdom",11.7
"571034","23100","SILVER BELLS TABLE DECORATION",12,"13-10-11 12:47",1.25,"12359","Cyprus",15.0
"574826","20686","DOLLY MIXTURE CHILDREN'S UMBRELLA",2,"07-11-11 10:58",3.25,"15870","United Kingdom",6.5
"567239","23189","SET OF 12 FORK CANDLES",36,"19-09-11 11:33",2.89,"14735","United Kingdom",104.04
"553920","82482","WOODEN PICTURE FRAME WHITE FINISH",6,"20-05-11 8:57",2.55,"15955","United Kingdom",15.3
"577773","23338","EGG FRYING PAN RED",1,"21-11-11 15:57",2.08,"16712","United Kingdom",2.08
"558390","85099B","JUMBO BAG RED RETROSPOT",30,"29-06-11 10:23",2.08,"13461","United Kingdom",62.4
"572216","21932","SCANDINAVIAN PAISLEY PICNIC BAG",2,"21-10-11 12:56",1.65,"16015","United Kingdom",3.3
"538783","21892","TRADITIONAL WOODEN CATCH CUP GAME",12,"14-12-10 11:38",1.25,"14961","United Kingdom",15.0
"564091","22429","ENAMEL MEASURING JUG CREAM",4,"23-08-11 9:57",4.25,"15804","United Kingdom",17.0
"544969","22178","VICTORIAN GLASS HANGING T-LIGHT",12,"25-02-11 11:32",1.25,"15712","United Kingdom",15.0
"577092","22759","SET OF 3 NOTEBOOKS IN PARCEL",12,"17-11-11 16:35",1.65,"15136","United Kingdom",19.8
"573808","22586","FELTCRAFT HAIRBAND PINK AND BLUE",1,"01-11-11 11:29",0.85,"14419","United Kingdom",0.85
"547924","22595","GINGHAM HEART DECORATION",12,"28-03-11 13:39",0.85,"17749","United Kingdom",10.2
"576911","23695","DOILY THANK YOU CARD",12,"17-11-11 10:01",0.42,"17461","United Kingdom",5.04
"555818","23163","REGENCY SUGAR TONGS",24,"07-06-11 11:59",2.49,"13784","United Kingdom",59.76
"580501","23280","FOLDING BUTTERFLY MIRROR HOT PINK",8,"04-12-11 13:00",0.83,"14546","United Kingdom",6.64
"562560","23239","SET OF 4 KNICK KNACK TINS POPPIES",2,"05-08-11 17:12",4.15,"14156","EIRE",8.3
"576587","23483","HANGING  BUTTERFLY T-LIGHT HOLDER",6,"15-11-11 14:23",1.25,"18123","United Kingdom",7.5
"580691","22299","PIG KEYRING WITH LIGHT & SOUND",48,"05-12-11 15:48",0.39,"13790","United Kingdom",18.72
"570424","23100","SILVER BELLS TABLE DECORATION",4,"10-10-11 13:41",1.25,"17372","United Kingdom",5.0
"542862","21539","RED RETROSPOT BUTTER DISH",1,"01-02-11 11:51",4.95,"14606","United Kingdom",4.95
"557129","21539","RED RETROSPOT BUTTER DISH",2,"16-06-11 19:59",4.95,"17841","United Kingdom",9.9
"566720","22116","METAL SIGN HIS DINNER IS SERVED",1,"14-09-11 12:42",0.79,"13634","United Kingdom",0.79
"543653","22423","REGENCY CAKESTAND 3 TIER",1,"11-02-11 10:26",12.75,"14796","United Kingdom",12.75
"567165","21640","ASSORTED TUTTI FRUTTI  FOB NOTEBOOK",1,"18-09-11 11:58",0.85,"17841","United Kingdom",0.85
"570887","22579","WOODEN TREE CHRISTMAS SCANDINAVIAN",24,"13-10-11 10:25",0.29,"17169","United Kingdom",6.96
"572755","23332","IVORY WICKER HEART LARGE",3,"25-10-11 17:31",1.65,"13601","United Kingdom",4.95
"570458","21165","BEWARE OF THE CAT METAL SIGN",2,"10-10-11 15:39",1.69,"14535","United Kingdom",3.38
"563100","21731","RED TOADSTOOL LED NIGHT LIGHT",12,"12-08-11 9:57",1.65,"12381","Norway",19.8
"538900","22109","FULL ENGLISH BREAKFAST PLATE",16,"15-12-10 9:51",3.39,"13078","United Kingdom",54.24
"566041","84380","SET OF 3 BUTTERFLY COOKIE CUTTERS",24,"08-09-11 13:48",1.45,"13814","Germany",34.8
"553034","22435","SET OF 9 HEART SHAPED BALLOONS",10,"12-05-11 20:03",1.25,"17970","United Kingdom",12.5
"558963","84978","HANGING HEART JAR T-LIGHT HOLDER",12,"05-07-11 10:57",1.25,"14235","United Kingdom",15.0
"558248","82551","LAUNDRY 15C METAL SIGN",96,"27-06-11 16:48",1.25,"13798","United Kingdom",120.0
"559672","22630","DOLLY GIRL LUNCH BOX",4,"11-07-11 14:04",1.95,"14796","United Kingdom",7.8
"550459","82600","NO SINGING METAL SIGN",1,"18-04-11 13:17",2.1,"18116","United Kingdom",2.1
"579843","20727","LUNCH BAG  BLACK SKULL.",30,"30-11-11 16:21",1.65,"12921","United Kingdom",49.5
"574368","23499","SET 12 VINTAGE DOILY CHALK",24,"04-11-11 10:59",0.42,"13004","United Kingdom",10.08
"572657","22625","RED KITCHEN SCALES",2,"25-10-11 12:27",8.5,"15615","United Kingdom",17.0
"547691","23177","TREASURE ISLAND BOOK BOX",16,"24-03-11 15:02",2.25,"16767","United Kingdom",36.0
"559904","22488","NATURAL SLATE RECTANGLE CHALKBOARD",12,"13-07-11 13:20",1.65,"13149","United Kingdom",19.8
"566265","84949","SILVER HANGING T-LIGHT HOLDER",6,"11-09-11 13:16",1.65,"18255","United Kingdom",9.9
"550290","22747","POPPY'S PLAYHOUSE BATHROOM",6,"15-04-11 14:45",2.1,"15246","United Kingdom",12.6
"537131","84879","ASSORTED COLOUR BIRD ORNAMENT",16,"05-12-10 12:26",1.69,"15716","United Kingdom",27.04
"559471","22919","HERB MARKER MINT",12,"08-07-11 13:39",0.65,"17512","United Kingdom",7.8
"553686","22514","CHILDS GARDEN SPADE BLUE",6,"18-05-11 13:58",2.1,"14911","EIRE",12.6
"573406","23209","LUNCH BAG VINTAGE DOILY",10,"30-10-11 15:57",1.65,"14112","United Kingdom",16.5
"561005","23297","SET 40 HEART SHAPE PETIT FOUR CASES",1,"22-07-11 14:53",1.65,"17961","United Kingdom",1.65
"574336","22720","SET OF 3 CAKE TINS PANTRY DESIGN",3,"04-11-11 9:52",4.95,"12397","Belgium",14.85
"569897","21258","VICTORIAN SEWING BOX LARGE",1,"06-10-11 16:01",12.75,"17813","United Kingdom",12.75
"564433","22179","SET 10 NIGHT OWL LIGHTS",2,"25-08-11 11:46",6.75,"16503","United Kingdom",13.5
"579011","20713","JUMBO BAG OWLS",20,"28-11-11 9:40",2.08,"15078","United Kingdom",41.6
"549721","22102","MIRROR MOSAIC T-LIGHT HOLDER",6,"11-04-11 15:35",1.65,"14911","EIRE",9.9
"575895","23167","SMALL CERAMIC TOP STORAGE JAR",2,"11-11-11 14:50",0.83,"17052","United Kingdom",1.66
"540464","15060B","FAIRY CAKE DESIGN UMBRELLA",12,"07-01-11 13:17",2.95,"14298","United Kingdom",35.4
"540953","82494L","WOODEN FRAME ANTIQUE WHITE",1,"12-01-11 13:16",2.95,"14587","United Kingdom",2.95
"556255","48116","DOORMAT MULTICOLOUR STRIPE",300,"09-06-11 17:27",4.58,"18102","United Kingdom",1374.0
"567662","22910","PAPER CHAIN KIT VINTAGE CHRISTMAS",4,"21-09-11 15:12",2.95,"17758","United Kingdom",11.8
"577524","21744","SNOWFLAKE PORTABLE TABLE LIGHT",1,"20-11-11 13:33",2.95,"16905","United Kingdom",2.95
"578707","23350","ROLL WRAP VINTAGE SPOT",4,"25-11-11 11:20",1.25,"17870","United Kingdom",5.0
"540690","22222","CAKE PLATE LOVEBIRD WHITE",12,"11-01-11 8:45",1.95,"13473","United Kingdom",23.4
"538497","22730","ALARM CLOCK BAKELIKE IVORY",1,"12-12-10 12:44",3.75,"14684","United Kingdom",3.75
"558375","23122","PARTY CHARMS 50 PIECES",12,"28-06-11 16:02",0.83,"13418","United Kingdom",9.96
"541989","22350","ILLUSTRATED CAT BOWL",6,"25-01-11 8:21",2.55,"13615","United Kingdom",15.3
"554991","21523","DOORMAT FANCY FONT HOME SWEET HOME",1,"29-05-11 14:03",7.95,"14823","United Kingdom",7.95
"538155","21165","BEWARE OF THE CAT METAL SIGN",1,"09-12-10 16:52",1.69,"16907","United Kingdom",1.69
"578812","21581","SKULLS  DESIGN  COTTON TOTE BAG",6,"25-11-11 13:30",2.25,"13332","United Kingdom",13.5
"562551","22431","WATERING CAN BLUE ELEPHANT",1,"05-08-11 16:19",1.95,"17231","United Kingdom",1.95
"578688","23323","WHITE WICKER STAR",1,"25-11-11 9:27",2.1,"16719","United Kingdom",2.1
"575957","22954","HEN PARTY CORDON BARRIER TAPE",5,"13-11-11 12:19",1.25,"13170","United Kingdom",6.25
"574707","21481","FAWN BLUE HOT WATER BOTTLE",2,"06-11-11 14:08",3.75,"17107","United Kingdom",7.5
