InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Revenue,InvoiceMonth,CohortMonth,CohortIndex,Region
569486,22569,FELTCRAFT CUSHION BUTTERFLY,2,04-10-11 12:51,3.75,15339,United Kingdom,7.5,2011-10,2011-01,9,UK
556740,23209,LUNCH BAG DOILEY PATTERN,1,14-06-11 12:06,1.65,17346,United Kingdom,1.65,2011-06,2010-12,6,UK
564630,22427,ENAMEL FLOWER JUG CREAM,3,26-08-11 11:53,5.95,13644,United Kingdom,17.85,2011-08,2011-08,0,UK
554129,22725,ALARM CLOCK BAKELIKE CHOCOLATE,4,23-05-11 9:39,3.75,14189,United Kingdom,15,2011-05,2010-12,5,UK
555158,48138,DOORMAT UNION FLAG,2,01-06-11 8:38,7.95,14842,United Kingdom,15.9,2011-06,2011-06,0,UK
557630,20727,LUNCH BAG  BLACK SKULL.,20,21-06-11 14:53,1.65,13178,United Kingdom,33,2011-06,2011-05,1,UK
546992,22766,PHOTO FRAME CORNICE,48,18-03-11 13:18,2.55,16684,United Kingdom,122.4,2011-03,2010-12,3,UK
574532,22279,POCKET BAG BLUE PAISLEY RED SPOT,12,04-11-11 14:19,1.25,15676,United Kingdom,15,2011-11,2011-03,8,UK
549294,21876,POTTERING MUG,1,07-04-11 19:27,1.25,13230,United Kingdom,1.25,2011-04,2011-01,3,UK
565420,22575,METAL MERRY CHRISTMAS WREATH,2,04-09-11 12:09,1.95,16326,United Kingdom,3.9,2011-09,2011-01,8,UK
577938,23510,MINI PLAYING CARDS GYMKHANA,2,22-11-11 12:07,0.42,15525,United Kingdom,0.84,2011-11,2011-11,0,UK
561615,23209,LUNCH BAG DOILEY PATTERN,10,28-07-11 12:57,1.65,13319,United Kingdom,16.5,2011-07,2010-12,7,UK
570225,22834,HAND WARMER BABUSHKA DESIGN,3,09-10-11 13:15,2.1,16595,United Kingdom,6.3,2011-10,2011-10,0,UK
558200,22317,FIVE CATS HANGING DECORATION,1,27-06-11 13:00,2.95,15976,United Kingdom,2.95,2011-06,2011-05,1,UK
561702,22366,DOORMAT AIRMAIL,10,29-07-11 10:58,6.75,15149,United Kingdom,67.5,2011-07,2011-07,0,UK
545830,84849D,HOT BATHS SOAP HOLDER,2,07-03-11 13:10,1.69,17634,United Kingdom,3.38,2011-03,2011-01,2,UK
565434,21219,SET/4 BADGES BALLOON GIRL,3,04-09-11 13:35,1.25,12867,United Kingdom,3.75,2011-09,2010-12,9,UK
549431,22550,HOLIDAY FUN LUDO,12,08-04-11 12:17,3.75,15874,United Kingdom,45,2011-04,2011-04,0,UK
553852,21916,SET 12 RETRO WHITE CHALK STICKS,24,19-05-11 13:05,0.42,15599,United Kingdom,10.08,2011-05,2011-05,0,UK
544445,22434,BALLOON PUMP WITH 10 BALLOONS,1,20-02-11 10:56,1.95,16746,United Kingdom,1.95,2011-02,2010-12,2,UK
569401,23356,LOVE HOT WATER BOTTLE,3,04-10-11 8:56,5.95,15111,United Kingdom,17.85,2011-10,2011-10,0,UK
564724,20728,LUNCH BAG CARS BLUE,3,28-08-11 12:16,1.65,15555,United Kingdom,4.95,2011-08,2010-12,8,UK
580639,84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,1,05-12-11 12:46,0.79,17254,United Kingdom,0.79,2011-12,2011-11,1,UK
577617,84879,ASSORTED COLOUR BIRD ORNAMENT,24,21-11-11 10:23,1.69,14883,United Kingdom,40.56,2011-11,2011-05,6,UK
549577,22418,10 COLOUR SPACEBOY PEN,24,11-04-11 8:16,0.85,14286,United Kingdom,20.4,2011-04,2011-04,0,UK
550130,22835,HOT WATER BOTTLE I AM SO POORLY,4,14-04-11 13:17,4.65,14390,United Kingdom,18.6,2011-04,2010-12,4,UK
566281,23247,BISCUIT TIN 50'S CHRISTMAS,2,11-09-11 14:15,2.89,12748,United Kingdom,5.78,2011-09,2010-12,9,UK
566621,22568,FELTCRAFT CUSHION OWL,12,14-09-11 9:22,3.75,15845,United Kingdom,45,2011-09,2011-02,7,UK
573892,23198,PANTRY MAGNETIC  SHOPPING LIST,12,01-11-11 13:57,1.45,14911,EIRE,17.4,2011-11,2010-12,11,International
547079,22804,CANDLEHOLDER PINK HANGING HEART,2,20-03-11 15:02,2.95,15408,United Kingdom,5.9,2011-03,2011-03,0,UK
553691,21164,HOME SWEET HOME METAL SIGN,2,18-05-11 14:08,2.95,15311,United Kingdom,5.9,2011-05,2010-12,5,UK
554278,22405,MONEY BOX POCKET MONEY DESIGN,1,23-05-11 13:25,1.25,13831,United Kingdom,1.25,2011-05,2011-05,0,UK
573166,22026,BANQUET BIRTHDAY  CARD,12,28-10-11 9:15,0.42,13089,United Kingdom,5.04,2011-10,2010-12,10,UK
579279,22966,GINGERBREAD MAN COOKIE CUTTER,12,29-11-11 10:23,1.25,15298,United Kingdom,15,2011-11,2010-12,11,UK
540915,22726,ALARM CLOCK BAKELIKE GREEN,4,12-01-11 12:00,3.75,13267,United Kingdom,15,2011-01,2011-01,0,UK
546031,21706,FOLDING UMBRELLA RED/WHITE POLKADOT,4,09-03-11 9:11,4.95,13267,United Kingdom,19.8,2011-03,2011-01,2,UK
575988,23504,PLAYING CARDS JUBILEE UNION JACK,12,13-11-11 14:18,1.25,13018,United Kingdom,15,2011-11,2011-02,9,UK
572092,22491,PACK OF 12 COLOURED PENCILS,10,20-10-11 14:41,0.85,17125,United Kingdom,8.5,2011-10,2011-10,0,UK
577615,22077,6 RIBBONS RUSTIC CHARM,12,21-11-11 10:22,1.95,12658,Germany,23.4,2011-11,2011-11,0,International
579881,23480,MINI LIGHTS WOODLAND MUSHROOMS,12,30-11-11 17:22,3.75,12429,Denmark,45,2011-11,2011-04,7,International
581538,84519B,CARROT CHARLIE+LOLA COASTER SET,1,09-12-11 11:34,1.25,14446,United Kingdom,1.25,2011-12,2011-04,8,UK
569234,21981,PACK OF 12 WOODLAND TISSUES,12,02-10-11 15:33,0.39,17841,United Kingdom,4.68,2011-10,2010-12,10,UK
563730,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,4,18-08-11 17:43,3.25,14221,United Kingdom,13,2011-08,2011-01,7,UK
545050,22286,"DECORATION , WOBBLY RABBIT , METAL",12,27-02-11 11:57,1.65,15951,United Kingdom,19.8,2011-02,2011-02,0,UK
566617,22698,PINK REGENCY TEACUP AND SAUCER,24,14-09-11 9:11,2.55,18092,United Kingdom,61.2,2011-09,2010-12,9,UK
576463,22601,CHRISTMAS RETROSPOT ANGEL WOOD,5,15-11-11 11:37,0.85,17974,United Kingdom,4.25,2011-11,2011-10,1,UK
573139,21367,MIRRORED WALL ART GENTS,1,27-10-11 17:29,0.75,14716,United Kingdom,0.75,2011-10,2011-07,3,UK
549570,22960,JAM MAKING SET WITH JARS,1,10-04-11 15:19,4.25,17550,United Kingdom,4.25,2011-04,2011-04,0,UK
537141,22745,POPPY'S PLAYHOUSE BEDROOM,2,05-12-10 12:57,2.1,15570,United Kingdom,4.2,2010-12,2010-12,0,UK
542107,82600,NO SINGING METAL SIGN,6,25-01-11 13:38,2.1,16222,United Kingdom,12.6,2011-01,2011-01,0,UK
578013,22204,MILK PAN BLUE POLKADOT,1,22-11-11 12:55,3.75,17360,United Kingdom,3.75,2011-11,2011-06,5,UK
562129,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,03-08-11 9:09,2.95,13186,United Kingdom,17.7,2011-08,2011-08,0,UK
568070,23324,RUSTIC STRAWBERRY JAMPOT LARGE,12,23-09-11 14:17,2.08,16128,United Kingdom,24.96,2011-09,2011-03,6,UK
541103,21155,RED RETROSPOT PEG BAG,6,13-01-11 14:24,2.1,14215,United Kingdom,12.6,2011-01,2011-01,0,UK
562549,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,1,05-08-11 16:10,3.75,17092,United Kingdom,3.75,2011-08,2011-08,0,UK
565434,23280,FOLDING BUTTERFLY MIRROR HOT PINK,5,04-09-11 13:35,0.83,12867,United Kingdom,4.15,2011-09,2010-12,9,UK
580389,23406,HOME SWEET HOME KEY HOLDER,2,04-12-11 10:35,6.25,12952,United Kingdom,12.5,2011-12,2011-09,3,UK
575075,16169E,WRAP 50'S  CHRISTMAS,75,08-11-11 13:19,0.42,13975,United Kingdom,31.5,2011-11,2011-03,8,UK
564716,23343,JUMBO BAG VINTAGE CHRISTMAS,3,28-08-11 11:02,2.08,14810,United Kingdom,6.24,2011-08,2010-12,8,UK
556910,23078,ICE CREAM PEN LIP GLOSS,24,15-06-11 13:25,1.25,12748,United Kingdom,30,2011-06,2010-12,6,UK
549129,22148,EASTER CRAFT 4 CHICKS,4,06-04-11 14:53,1.95,17042,United Kingdom,7.8,2011-04,2011-04,0,UK
548971,22195,LARGE HEART MEASURING SPOONS,2,05-04-11 11:29,1.65,16919,United Kingdom,3.3,2011-04,2010-12,4,UK
546394,22814,CARD PARTY GAMES,12,11-03-11 14:26,0.42,17164,United Kingdom,5.04,2011-03,2011-03,0,UK
544913,21985,PACK OF 12 HEARTS DESIGN TISSUES,12,24-02-11 15:26,0.29,15543,United Kingdom,3.48,2011-02,2011-02,0,UK
540856,22972,CHILDREN'S SPACEBOY MUG,12,12-01-11 10:16,1.65,16655,United Kingdom,19.8,2011-01,2011-01,0,UK
580118,23393,HOME SWEET HOME CUSHION COVER,4,01-12-11 16:31,3.75,16011,United Kingdom,15,2011-12,2011-03,9,UK
543470,21703,BAG 125g SWIRLY MARBLES,12,08-02-11 14:58,0.42,16951,United Kingdom,5.04,2011-02,2011-02,0,UK
557123,20981,12 PENCILS TALL TUBE WOODLAND,1,16-06-11 17:56,0.85,15555,United Kingdom,0.85,2011-06,2010-12,6,UK
559894,22400,MAGNETS PACK OF 4 HOME SWEET HOME,1,13-07-11 12:06,0.39,14159,United Kingdom,0.39,2011-07,2010-12,7,UK
557672,22904,CALENDAR PAPER CUT DESIGN,6,22-06-11 10:13,2.95,16114,United Kingdom,17.7,2011-06,2011-06,0,UK
574093,21972,SET OF 36 DINOSAUR PAPER DOILIES,12,03-11-11 9:43,1.45,12437,France,17.4,2011-11,2011-05,6,International
568919,23412,HEART MIRROR ANTIQUE WHITE,2,29-09-11 14:38,7.5,12937,United Kingdom,15,2011-09,2011-09,0,UK
576857,23329,DECORATIVE WICKER HEART LARGE,1,16-11-11 15:52,1.65,12748,United Kingdom,1.65,2011-11,2010-12,11,UK
556915,22970,LONDON BUS COFFEE MUG,2,15-06-11 13:35,2.55,15036,United Kingdom,5.1,2011-06,2011-06,0,UK
573909,23471,SIX DRAWER OFFICE TIDY,1,01-11-11 15:26,9.95,17813,United Kingdom,9.95,2011-11,2011-09,2,UK
562791,21232,STRAWBERRY CERAMIC TRINKET BOX,12,09-08-11 14:18,1.25,17730,United Kingdom,15,2011-08,2011-03,5,UK
573373,22991,GIRAFFE WOODEN RULER,1,30-10-11 13:37,1.95,14684,United Kingdom,1.95,2011-10,2010-12,10,UK
569528,21479,WHITE SKULL HOT WATER BOTTLE,3,04-10-11 14:53,4.25,16242,United Kingdom,12.75,2011-10,2011-10,0,UK
581118,22557,PLASTERS IN TIN VINTAGE PAISLEY,12,07-12-11 12:26,1.65,15136,United Kingdom,19.8,2011-12,2011-09,3,UK
541522,22192,BLUE DINER WALL CLOCK,2,19-01-11 9:54,8.5,17419,United Kingdom,17,2011-01,2011-01,0,UK
566451,21262,WHITE GOOSE FEATHER CHRISTMAS TREE,2,12-09-11 16:14,2.95,18069,United Kingdom,5.9,2011-09,2011-01,8,UK
550035,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,1,14-04-11 11:48,1.25,15039,United Kingdom,1.25,2011-04,2010-12,4,UK
562101,84988,SET OF 72 PINK HEART PAPER DOILIES,12,02-08-11 14:04,1.45,13850,United Kingdom,17.4,2011-08,2011-08,0,UK
562166,84212,"ASSORTED FLOWER COLOUR ""LEIS""""""",24,03-08-11 12:10,0.65,13209,United Kingdom,15.6,2011-08,2011-01,7,UK
537781,22211,WOOD STAMP SET FLOWERS,1,08-12-10 12:46,1.65,17341,United Kingdom,1.65,2010-12,2010-12,0,UK
547647,22333,RETROSPOT PARTY BAG + STICKER SET,8,24-03-11 11:43,1.65,15144,United Kingdom,13.2,2011-03,2011-03,0,UK
568387,72816,SET/3 CHRISTMAS DECOUPAGE CANDLES,24,27-09-11 10:04,0.95,13704,United Kingdom,22.8,2011-09,2011-09,0,UK
536846,22442,GROW YOUR OWN FLOWERS SET OF 3,1,02-12-10 19:59,7.95,14573,United Kingdom,7.95,2010-12,2010-12,0,UK
564246,23208,LUNCH BAG VINTAGE LEAF DESIGN,10,24-08-11 10:36,1.65,13534,United Kingdom,16.5,2011-08,2011-01,7,UK
561519,23251,VINTAGE RED ENAMEL TRIM MUG,1,27-07-11 17:01,1.25,17870,United Kingdom,1.25,2011-07,2011-07,0,UK
580311,22588,CARD HOLDER GINGHAM HEART,6,02-12-11 14:48,2.89,18245,United Kingdom,17.34,2011-12,2010-12,12,UK
548566,21915,RED  HARMONICA IN BOX,12,01-04-11 10:27,1.25,17288,United Kingdom,15,2011-04,2011-04,0,UK
561650,22738,RIBBON REEL SNOWY VILLAGE,10,28-07-11 15:31,1.65,15329,United Kingdom,16.5,2011-07,2011-06,1,UK
577855,23501,KEY RING BASEBALL BOOT UNION JACK,1,22-11-11 11:18,1.25,15877,United Kingdom,1.25,2011-11,2011-11,0,UK
553941,23300,GARDENERS KNEELING PAD CUP OF TEA,12,20-05-11 10:37,1.65,14334,United Kingdom,19.8,2011-05,2010-12,5,UK
557484,22417,PACK OF 60 SPACEBOY CAKE CASES,3,20-06-11 14:36,0.55,14796,United Kingdom,1.65,2011-06,2010-12,6,UK
548698,84988,SET OF 72 PINK HEART PAPER DOILIES,2,03-04-11 10:55,1.45,18109,United Kingdom,2.9,2011-04,2010-12,4,UK
554105,21272,SALLE DE BAIN HOOK,1,22-05-11 14:04,1.25,14711,United Kingdom,1.25,2011-05,2011-03,2,UK
578270,23218,LAUREL STAR ANTIQUE GOLD,1,23-11-11 13:39,2.46,14096,United Kingdom,2.46,2011-11,2011-09,2,UK
540943,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,2,12-01-11 12:31,1.25,17841,United Kingdom,2.5,2011-01,2010-12,1,UK
571498,21908,CHOCOLATE THIS WAY METAL SIGN,1,17-10-11 15:06,2.1,17841,United Kingdom,2.1,2011-10,2010-12,10,UK
551860,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,04-05-11 15:41,2.95,15508,United Kingdom,5.9,2011-05,2011-05,0,UK
537050,22748,POPPY'S PLAYHOUSE KITCHEN,10,05-12-10 11:10,2.1,14800,United Kingdom,21,2010-12,2010-12,0,UK
578843,47503A,ASS FLORAL PRINT MULTI SCREWDRIVER,1,25-11-11 16:13,0.42,17813,United Kingdom,0.42,2011-11,2011-09,2,UK
572047,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,2,20-10-11 12:13,0.85,16474,United Kingdom,1.7,2011-10,2011-07,3,UK
542526,20972,PINK CREAM FELT CRAFT TRINKET BOX,6,28-01-11 12:43,1.25,14659,United Kingdom,7.5,2011-01,2011-01,0,UK
544051,10135,COLOURING PENCILS BROWN TUBE,10,15-02-11 12:40,1.25,16700,United Kingdom,12.5,2011-02,2010-12,2,UK
547658,21041,RED RETROSPOT OVEN GLOVE DOUBLE,1,24-03-11 13:04,2.95,13736,United Kingdom,2.95,2011-03,2011-03,0,UK
538639,21239,PINK  POLKADOT CUP,5,13-12-10 14:24,0.85,17179,United Kingdom,4.25,2010-12,2010-12,0,UK
548715,20684,STRAWBERRY DREAM CHILDS UMBRELLA,4,03-04-11 15:22,3.25,17758,United Kingdom,13,2011-04,2011-04,0,UK
553339,23166,MEDIUM CERAMIC TOP STORAGE JAR,48,16-05-11 12:19,1.04,15125,United Kingdom,49.92,2011-05,2011-03,2,UK
575607,22733,3D TRADITIONAL CHRISTMAS STICKERS,7,10-11-11 12:37,2.46,14096,United Kingdom,17.22,2011-11,2011-09,2,UK
550821,22989,SET 2 PANTRY DESIGN TEA TOWELS,1,21-04-11 8:54,3.25,12506,France,3.25,2011-04,2011-04,0,International
539654,20886,BOX OF 9 PEBBLE CANDLES,24,20-12-10 17:05,1.95,17340,United Kingdom,46.8,2010-12,2010-12,0,UK
574328,21984,PACK OF 12 PINK PAISLEY TISSUES,24,04-11-11 9:05,0.39,13081,United Kingdom,9.36,2011-11,2010-12,11,UK
581216,22055,MINI CAKE STAND  HANGING STRAWBERY,32,08-12-11 9:06,0.39,16523,United Kingdom,12.48,2011-12,2011-01,11,UK
556483,84991,60 TEATIME FAIRY CAKE CASES,1,12-06-11 13:12,0.55,14823,United Kingdom,0.55,2011-06,2011-05,1,UK
557798,15044A,PINK PAPER PARASOL,6,23-06-11 9:38,2.95,16187,United Kingdom,17.7,2011-06,2011-02,4,UK
571712,23504,PLAYING CARDS JUBILEE UNION JACK,3,18-10-11 16:46,1.25,14056,United Kingdom,3.75,2011-10,2011-02,8,UK
539338,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",24,17-12-10 10:54,4.95,17404,Sweden,118.8,2010-12,2010-12,0,International
580727,85199S,SMALL HANGING IVORY/RED WOOD BIRD,4,05-12-11 17:17,0.83,14096,United Kingdom,3.32,2011-12,2011-09,3,UK
559715,20761,BLUE PAISLEY SKETCHBOOK,8,12-07-11 10:47,3.75,14132,United Kingdom,30,2011-07,2011-06,1,UK
561388,21439,BASKET OF TOADSTOOLS,60,27-07-11 9:32,1.25,12753,Japan,75,2011-07,2010-12,7,International
555942,21755,LOVE BUILDING BLOCK WORD,3,08-06-11 10:14,5.95,15743,United Kingdom,17.85,2011-06,2011-06,0,UK
539311,22926,IVORY GIANT GARDEN THERMOMETER,4,16-12-10 17:53,5.95,14643,United Kingdom,23.8,2010-12,2010-12,0,UK
544645,22570,FELTCRAFT CUSHION RABBIT,12,22-02-11 11:58,3.75,16843,United Kingdom,45,2011-02,2011-02,0,UK
537397,22755,SMALL PURPLE BABUSHKA NOTEBOOK,12,06-12-10 14:19,0.85,16817,United Kingdom,10.2,2010-12,2010-12,0,UK
573551,48138,DOORMAT UNION FLAG,2,31-10-11 13:35,8.25,15044,United Kingdom,16.5,2011-10,2010-12,10,UK
567174,85039C,S/4 BLACK MINI ROSE CANDLE IN BOWL,2,18-09-11 13:31,1.65,16438,United Kingdom,3.3,2011-09,2011-09,0,UK
579403,23582,VINTAGE DOILY JUMBO BAG RED,20,29-11-11 12:15,2.08,14503,United Kingdom,41.6,2011-11,2011-06,5,UK
563508,22668,PINK BABY BUNTING,5,17-08-11 10:27,2.95,16133,United Kingdom,14.75,2011-08,2011-01,7,UK
545411,22993,SET OF 4 PANTRY JELLY MOULDS,12,02-03-11 12:21,1.25,16128,United Kingdom,15,2011-03,2011-03,0,UK
543447,22362,GLASS JAR PEACOCK BATH SALTS,6,08-02-11 12:01,2.95,16265,United Kingdom,17.7,2011-02,2010-12,2,UK
577770,23351,ROLL WRAP 50'S CHRISTMAS,12,21-11-11 15:33,1.25,13282,United Kingdom,15,2011-11,2011-11,0,UK
572669,22119,PEACE WOODEN BLOCK LETTERS,1,25-10-11 13:10,6.95,16549,United Kingdom,6.95,2011-10,2011-01,9,UK
566605,23236,STORAGE TIN VINTAGE DOILY,2,13-09-11 16:27,2.89,13263,United Kingdom,5.78,2011-09,2011-03,6,UK
555943,23256,CHILDRENS CUTLERY SPACEBOY,8,08-06-11 10:15,4.15,13520,Switzerland,33.2,2011-06,2011-01,5,International
571283,22915,ASSORTED BOTTLE TOP  MAGNETS,42,16-10-11 13:51,0.42,16533,United Kingdom,17.64,2011-10,2011-10,0,UK
574721,23473,WOODLAND SMALL RED FELT HEART,1,06-11-11 14:43,0.83,17920,United Kingdom,0.83,2011-11,2011-01,10,UK
575710,23318,BOX OF 6 MINI VINTAGE CRACKERS,1,10-11-11 17:29,2.49,17901,United Kingdom,2.49,2011-11,2011-11,0,UK
562850,20713,JUMBO BAG OWLS,100,10-08-11 10:08,1.79,14680,United Kingdom,179,2011-08,2010-12,8,UK
562968,22382,LUNCH BAG SPACEBOY DESIGN,10,11-08-11 10:55,1.65,14291,United Kingdom,16.5,2011-08,2011-03,5,UK
560278,22113,GREY HEART HOT WATER BOTTLE,2,17-07-11 15:45,3.75,13610,United Kingdom,7.5,2011-07,2011-02,5,UK
558355,21218,RED SPOTTY BISCUIT TIN,3,28-06-11 14:58,3.75,13614,United Kingdom,11.25,2011-06,2011-01,5,UK
552967,21982,PACK OF 12 SUKI TISSUES,12,12-05-11 13:12,0.29,16006,United Kingdom,3.48,2011-05,2011-05,0,UK
554985,22631,CIRCUS PARADE LUNCH BOX,12,29-05-11 12:26,1.95,12426,Germany,23.4,2011-05,2011-05,0,International
573579,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,3,31-10-11 14:19,2.95,15033,United Kingdom,8.85,2011-10,2011-01,9,UK
568136,85114C,RED ENCHANTED FOREST PLACEMAT,60,25-09-11 10:30,1.45,13630,United Kingdom,87,2011-09,2011-02,7,UK
576300,21731,RED TOADSTOOL LED NIGHT LIGHT,1,14-11-11 14:39,1.65,15058,United Kingdom,1.65,2011-11,2011-01,10,UK
572035,22636,CHILDS BREAKFAST SET CIRCUS PARADE,8,20-10-11 12:03,7.65,14646,Netherlands,61.2,2011-10,2010-12,10,International
549520,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,16,08-04-11 15:19,0.65,13265,United Kingdom,10.4,2011-04,2011-03,1,UK
580396,22961,JAM MAKING SET PRINTED,2,04-12-11 11:00,1.45,13838,United Kingdom,2.9,2011-12,2010-12,12,UK
573543,22768,FAMILY PHOTO FRAME CORNICE,1,31-10-11 13:05,9.95,17777,United Kingdom,9.95,2011-10,2011-10,0,UK
547358,22433,WATERING CAN GREEN DINOSAUR,2,22-03-11 12:25,1.95,15998,United Kingdom,3.9,2011-03,2010-12,3,UK
557595,22960,JAM MAKING SET WITH JARS,4,21-06-11 11:19,4.25,15507,United Kingdom,17,2011-06,2011-06,0,UK
579525,21481,FAWN BLUE HOT WATER BOTTLE,12,30-11-11 8:23,3.75,15113,United Kingdom,45,2011-11,2011-10,1,UK
546119,85099C,JUMBO  BAG BAROQUE BLACK WHITE,10,09-03-11 14:22,1.95,16945,United Kingdom,19.5,2011-03,2011-02,1,UK
563915,23342,MINT DINER WALL CLOCK,1,21-08-11 13:24,8.5,14224,United Kingdom,8.5,2011-08,2011-01,7,UK
558570,22435,SET OF 9 HEART SHAPED BALLOONS,12,30-06-11 14:38,1.25,17673,United Kingdom,15,2011-06,2011-01,5,UK
552281,23182,TOILET SIGN OCCUPIED OR VACANT,12,08-05-11 12:42,0.83,15704,United Kingdom,9.96,2011-05,2011-05,0,UK
548867,21212,PACK OF 72 RETROSPOT CAKE CASES,2,04-04-11 14:17,0.55,14719,United Kingdom,1.1,2011-04,2011-04,0,UK
540834,84836,ZINC METAL HEART DECORATION,36,11-01-11 14:50,1.25,14733,United Kingdom,45,2011-01,2010-12,1,UK
557631,22382,LUNCH BAG SPACEBOY DESIGN,10,21-06-11 15:01,1.65,18229,United Kingdom,16.5,2011-06,2011-03,3,UK
560833,22624,IVORY KITCHEN SCALES,1,21-07-11 12:14,8.5,16891,United Kingdom,8.5,2011-07,2010-12,7,UK
567893,22113,GREY HEART HOT WATER BOTTLE,8,22-09-11 15:54,4.25,17163,United Kingdom,34,2011-09,2011-09,0,UK
569943,23355,HOT WATER BOTTLE KEEP CALM,1,06-10-11 18:08,4.95,14592,United Kingdom,4.95,2011-10,2011-10,0,UK
571105,22328,ROUND SNACK BOXES SET OF 4 FRUITS,1,13-10-11 16:01,2.95,17614,United Kingdom,2.95,2011-10,2011-10,0,UK
580875,22512,DOORSTOP RACING CAR DESIGN,8,06-12-11 12:11,0.79,17744,United Kingdom,6.32,2011-12,2011-04,8,UK
567344,21261,GREEN GOOSE FEATHER CHRISTMAS TREE,6,19-09-11 15:49,2.95,13704,United Kingdom,17.7,2011-09,2011-09,0,UK
567875,22907,PACK OF 20 NAPKINS PANTRY DESIGN,3,22-09-11 14:29,0.85,16348,United Kingdom,2.55,2011-09,2011-04,5,UK
542894,22831,WHITE BROCANTE SOAP DISH,6,01-02-11 13:45,2.95,12775,Netherlands,17.7,2011-02,2011-02,0,International
569338,22683,FRENCH BLUE METAL DOOR SIGN 8,20,03-10-11 14:18,1.25,16013,United Kingdom,25,2011-10,2011-02,8,UK
548410,23007,SPACEBOY BABY GIFT SET,6,31-03-11 10:29,14.95,12731,France,89.7,2011-03,2011-03,0,International
568676,23188,VINTAGE  2 METER FOLDING RULER,12,28-09-11 13:43,1.65,18242,United Kingdom,19.8,2011-09,2011-09,0,UK
547703,84879,ASSORTED COLOUR BIRD ORNAMENT,40,24-03-11 17:10,1.69,12540,Spain,67.6,2011-03,2010-12,3,International
555488,23209,LUNCH BAG DOILEY PATTERN,1,03-06-11 13:43,1.65,16942,United Kingdom,1.65,2011-06,2011-04,2,UK
577893,22111,SCOTTIE DOG HOT WATER BOTTLE,2,22-11-11 11:47,4.95,17073,United Kingdom,9.9,2011-11,2011-08,3,UK
536556,21922,UNION STRIPE WITH FRINGE  HAMMOCK,2,01-12-10 14:38,7.95,17643,United Kingdom,15.9,2010-12,2010-12,0,UK
544688,22241,GARLAND WOODEN HAPPY EASTER,12,23-02-11 8:29,1.25,18151,United Kingdom,15,2011-02,2011-02,0,UK
569225,22187,GREEN CHRISTMAS TREE CARD HOLDER,2,02-10-11 14:25,1.95,16930,United Kingdom,3.9,2011-10,2011-10,0,UK
554860,84879,ASSORTED COLOUR BIRD ORNAMENT,8,27-05-11 10:20,1.69,15249,United Kingdom,13.52,2011-05,2011-04,1,UK
556440,85132C,CHARLIE AND LOLA FIGURES TINS,12,10-06-11 14:51,1.95,14401,United Kingdom,23.4,2011-06,2010-12,6,UK
545188,22522,CHILDS GARDEN FORK BLUE,2,28-02-11 15:19,0.85,14056,United Kingdom,1.7,2011-02,2011-02,0,UK
541010,20723,STRAWBERRY CHARLOTTE BAG,10,13-01-11 11:05,0.85,14114,United Kingdom,8.5,2011-01,2011-01,0,UK
552769,48194,DOORMAT HEARTS,1,11-05-11 11:47,7.95,16241,United Kingdom,7.95,2011-05,2011-01,4,UK
551341,84946,ANTIQUE SILVER T-LIGHT GLASS,72,28-04-11 7:52,1.06,15189,United Kingdom,76.32,2011-04,2011-04,0,UK
565595,22582,PACK OF 6 SWEETIE GIFT BOXES,6,05-09-11 14:13,2.55,13192,United Kingdom,15.3,2011-09,2011-09,0,UK
569897,21426,WOODLAND STORAGE BOX SMALL,2,06-10-11 16:01,2.1,17813,United Kingdom,4.2,2011-10,2011-09,1,UK
566269,22417,PACK OF 60 SPACEBOY CAKE CASES,1,11-09-11 13:39,0.55,17864,United Kingdom,0.55,2011-09,2011-03,6,UK
569424,21703,BAG 125g SWIRLY MARBLES,6,04-10-11 10:49,0.42,15529,United Kingdom,2.52,2011-10,2011-01,9,UK
537429,22489,PACK OF 12 TRADITIONAL CRAYONS,8,06-12-10 15:54,0.42,12748,United Kingdom,3.36,2010-12,2010-12,0,UK
539988,46138B,BLUE CHENILLE SHAGGY CUSHION COVER,2,23-12-10 16:06,1.95,18116,United Kingdom,3.9,2010-12,2010-12,0,UK
566847,21791,VINTAGE HEADS AND TAILS CARD GAME,3,15-09-11 11:57,1.25,15005,United Kingdom,3.75,2011-09,2010-12,9,UK
546438,22328,ROUND SNACK BOXES SET OF 4 FRUITS,48,14-03-11 9:59,2.55,15125,United Kingdom,122.4,2011-03,2011-03,0,UK
579416,23084,RABBIT NIGHT LIGHT,72,29-11-11 13:00,1.79,12471,Germany,128.88,2011-11,2010-12,11,International
